Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption,Month
2017-12-16 07:40:00,11.52,82.8,0.084,0.037,0.167,21189.35361,12
2017-12-16 07:50:00,11.41,82.7,0.084,0.088,0.167,21061.59696,12
2017-12-16 08:00:00,11.35,83.5,0.082,0.417,0.452,21706.46388,12
2017-12-16 08:10:00,11.47,83.3,0.083,2.203,2.088,22296.57795,12
2017-12-16 08:20:00,11.55,82.8,0.09,5.336,5.211,22783.26996,12
2017-12-16 08:30:00,11.59,82.0,0.079,9.0,8.69,23221.29278,12
2017-12-16 08:40:00,11.57,81.4,0.087,35.56,13.96,23756.65399,12
2017-12-16 08:50:00,11.77,80.4,0.083,66.2,18.45,24012.1673,12
2017-12-16 09:00:00,11.67,79.3,0.086,88.4,22.0,24693.53612,12
2017-12-16 09:10:00,11.41,80.0,0.083,110.3,24.86,25411.40684,12
2017-12-16 09:20:00,11.55,80.0,0.077,134.4,28.64,26713.30798,12
2017-12-16 09:30:00,11.68,79.3,0.08,163.6,33.34,27187.8327,12
2017-12-16 09:40:00,11.8,79.0,0.089,185.3,31.78,27358.1749,12
2017-12-16 09:50:00,11.95,78.8,0.088,211.0,31.76,27741.44487,12
2017-12-16 10:00:00,12.25,78.1,0.08,232.8,32.85,28483.65019,12
2017-12-16 10:10:00,12.52,76.8,0.082,260.5,33.3,28921.673,12
2017-12-16 10:20:00,12.92,76.3,0.088,284.8,32.53,29244.10646,12
2017-12-16 10:30:00,13.31,75.1,0.083,309.1,33.82,29767.30038,12
2017-12-16 10:40:00,13.48,74.0,0.083,329.0,33.02,30004.56274,12
2017-12-16 10:50:00,13.8,73.3,0.085,349.6,33.15,30400.0,12
2017-12-16 11:00:00,14.15,72.3,0.086,368.1,33.84,30454.75285,12
2017-12-16 11:10:00,14.41,71.6,0.083,385.6,33.73,30612.92776,12
2017-12-16 11:20:00,14.71,71.0,0.082,402.3,34.77,30898.85932,12
2017-12-16 11:30:00,15.17,69.53,0.081,405.9,37.18,30655.51331,12
2017-12-16 11:40:00,15.56,68.26,0.085,430.6,41.26,30892.77567,12
2017-12-16 11:50:00,15.89,66.89,0.082,439.0,44.07,30594.67681,12
2017-12-16 12:00:00,16.25,65.35,0.08,448.4,40.12,30479.08745,12
2017-12-16 12:10:00,16.44,64.09,0.087,462.3,38.04,30466.92015,12
2017-12-16 12:20:00,16.58,63.18,0.082,471.5,34.21,30466.92015,12
2017-12-16 12:30:00,16.77,63.25,0.084,477.4,33.43,30466.92015,12
2017-12-16 12:40:00,17.02,63.32,0.082,481.3,34.43,30649.42966,12
2017-12-16 12:50:00,17.36,62.95,0.085,486.4,34.9,30856.27376,12
2017-12-16 13:00:00,17.63,60.78,0.087,485.2,39.74,30892.77567,12
2017-12-16 13:10:00,17.84,60.15,0.085,478.8,45.83,31020.53232,12
2017-12-16 13:20:00,17.98,59.35,0.086,476.5,46.09,31087.45247,12
2017-12-16 13:30:00,18.06,58.71,0.087,472.7,45.68,31020.53232,12
2017-12-16 13:40:00,18.1,58.41,0.083,471.2,42.9,30911.02662,12
2017-12-16 13:50:00,18.04,57.68,0.085,465.0,37.59,30758.93536,12
2017-12-16 14:00:00,18.1,57.91,0.08,465.8,36.51,30898.85932,12
2017-12-16 14:10:00,18.09,57.81,0.083,452.7,36.16,30898.85932,12
2017-12-16 14:20:00,18.24,57.81,0.085,445.8,36.94,31014.44867,12
2017-12-16 14:30:00,18.26,58.04,0.083,434.2,36.61,30856.27376,12
2017-12-16 14:40:00,18.27,57.21,0.082,419.1,36.13,30929.27757,12
2017-12-16 14:50:00,18.38,58.54,0.083,402.1,36.06,30777.18631,12
2017-12-16 15:00:00,18.38,57.68,0.082,386.2,36.75,29968.06084,12
2017-12-16 15:10:00,18.42,58.61,0.083,367.6,38.26,29907.22433,12
2017-12-16 15:20:00,18.41,57.68,0.084,353.3,40.2,30114.06844,12
2017-12-16 15:30:00,18.42,58.48,0.081,338.7,46.51,29974.14449,12
2017-12-16 15:40:00,18.6,56.98,0.083,323.0,60.02,29822.05323,12
2017-12-16 15:50:00,18.5,57.04,0.084,284.0,83.5,29943.72624,12
2017-12-16 16:00:00,18.42,58.28,0.082,224.4,108.9,29779.46768,12
2017-12-16 16:10:00,18.34,58.04,0.082,237.3,153.9,29767.30038,12
2017-12-16 16:20:00,18.21,59.21,0.085,187.0,161.2,29712.54753,12
2017-12-16 16:30:00,18.07,59.88,0.082,158.5,157.4,30065.39924,12
2017-12-16 16:40:00,17.88,60.55,0.084,111.5,116.7,30302.6616,12
2017-12-16 16:50:00,17.75,60.31,0.082,93.7,102.5,30582.50951,12
2017-12-16 17:00:00,17.63,61.68,0.082,86.9,98.3,31117.87072,12
2017-12-16 17:10:00,17.48,62.85,0.083,84.6,96.1,32912.54753,12
2017-12-16 17:20:00,17.43,62.62,0.081,75.3,86.6,35412.92776,12
2017-12-16 17:30:00,17.22,63.28,0.082,32.94,35.67,37615.20913,12
2017-12-16 17:40:00,17.01,63.55,0.081,17.62,18.26,38661.59696,12
2017-12-16 17:50:00,16.91,63.65,0.083,8.69,8.9,39111.78707,12
2017-12-16 18:00:00,16.63,66.59,0.081,3.996,4.105,38898.85932,12
2017-12-16 18:10:00,16.24,67.86,0.085,2.119,2.203,38789.35361,12
2017-12-16 18:20:00,16.14,68.19,0.082,0.962,1.072,38552.09125,12
2017-12-16 18:30:00,15.93,68.99,0.082,0.132,0.219,38588.59316,12
2017-12-16 18:40:00,15.81,69.49,0.083,0.059,0.152,38333.07985,12
2017-12-16 18:50:00,15.76,69.76,0.084,0.022,0.096,38333.07985,12
2017-12-16 19:00:00,15.65,72.5,0.081,0.04,0.119,38205.32319,12
2017-12-16 19:10:00,15.35,75.5,0.08,0.055,0.111,38454.75285,12
2017-12-16 19:20:00,15.08,76.4,0.08,0.022,0.152,38424.3346,12
2017-12-16 19:30:00,14.91,77.1,0.079,0.062,0.145,38369.58175,12
2017-12-16 19:40:00,14.81,78.1,0.082,0.033,0.133,38278.327,12
2017-12-16 19:50:00,14.64,78.8,0.086,0.048,0.145,38211.40684,12
2017-12-16 20:00:00,14.45,79.6,0.085,0.066,0.13,38016.73004,12
2017-12-16 20:10:00,14.35,79.5,0.084,0.037,0.163,38126.23574,12
2017-12-16 20:20:00,13.98,80.6,0.085,0.055,0.178,37791.63498,12
2017-12-16 20:30:00,13.9,80.8,0.082,0.051,0.152,37414.44867,12
2017-12-16 20:40:00,13.91,81.3,0.083,0.044,0.096,37213.68821,12
2017-12-16 20:50:00,13.96,81.0,0.085,0.037,0.145,36873.0038,12
2017-12-16 21:00:00,13.54,80.2,0.082,0.048,0.163,36714.8289,12
2017-12-16 21:10:00,13.19,81.1,0.079,0.055,0.108,36489.73384,12
2017-12-16 21:20:00,13.0,81.8,0.082,0.048,0.141,36307.22433,12
2017-12-16 21:30:00,12.97,81.8,0.081,0.033,0.137,36112.54753,12
2017-12-16 21:40:00,12.68,81.2,0.081,0.048,0.115,35516.34981,12
2017-12-16 21:50:00,12.62,79.7,0.081,0.04,0.119,35139.1635,12
2017-12-16 22:00:00,12.55,79.6,0.083,0.059,0.137,34883.65019,12
2017-12-16 22:10:00,12.49,79.9,0.082,0.04,0.145,34488.21293,12
2017-12-16 22:20:00,12.33,81.4,0.083,0.051,0.148,34019.77186,12
2017-12-16 22:30:00,12.23,82.9,0.081,0.048,0.174,33393.15589,12
2017-12-16 22:40:00,11.9,83.2,0.084,0.037,0.126,32967.30038,12
2017-12-16 22:50:00,11.66,82.1,0.079,0.059,0.1,32444.10646,12
2017-12-16 23:00:00,11.71,81.0,0.082,0.04,0.141,31361.21673,12
2017-12-16 23:10:00,11.78,80.4,0.081,0.062,0.122,30740.68441,12
2017-12-16 23:20:00,11.71,81.5,0.08,0.011,0.174,30095.81749,12
2017-12-16 23:30:00,12.14,83.2,0.082,0.055,0.159,29098.09886,12
2017-12-16 23:40:00,11.78,82.3,0.082,0.044,0.171,28550.57034,12
2017-12-16 23:50:00,11.44,81.6,0.083,0.048,0.122,28027.37643,12
2017-12-17 00:00:00,11.56,82.1,0.08,0.051,0.174,27394.67681,12
2017-12-17 00:10:00,11.56,80.6,0.082,0.048,0.126,26476.04563,12
2017-12-17 00:20:00,11.77,80.6,0.086,0.07,0.171,25855.51331,12
2017-12-17 00:30:00,11.31,81.5,0.081,0.073,0.122,25277.56654,12
2017-12-17 00:40:00,11.35,82.7,0.08,0.026,0.152,24809.12548,12
2017-12-17 00:50:00,11.26,83.6,0.082,0.037,0.185,24316.34981,12
2017-12-17 01:00:00,11.04,83.7,0.078,0.044,0.167,23823.57414,12
2017-12-17 01:10:00,11.09,83.1,0.083,0.051,0.159,23647.14829,12
2017-12-17 01:20:00,11.07,84.1,0.081,0.04,0.145,23373.38403,12
2017-12-17 01:30:00,10.88,84.9,0.083,0.044,0.145,23032.69962,12
2017-12-17 01:40:00,10.72,84.4,0.083,0.055,0.126,22728.51711,12
2017-12-17 01:50:00,11.0,82.8,0.083,0.037,0.204,22436.5019,12
2017-12-17 02:00:00,10.98,82.5,0.083,0.033,0.174,22071.48289,12
2017-12-17 02:10:00,10.64,82.4,0.084,0.051,0.141,21992.39544,12
2017-12-17 02:20:00,10.48,82.8,0.083,0.044,0.134,21663.87833,12
2017-12-17 02:30:00,10.28,83.8,0.079,0.04,0.152,21450.95057,12
2017-12-17 02:40:00,10.18,84.3,0.082,0.04,0.145,21377.94677,12
2017-12-17 02:50:00,10.21,84.3,0.083,0.033,0.156,21213.68821,12
2017-12-17 03:00:00,10.33,84.2,0.084,0.048,0.141,20769.58175,12
2017-12-17 03:10:00,10.3,84.4,0.086,0.077,0.093,20453.23194,12
2017-12-17 03:20:00,10.15,84.0,0.082,0.026,0.189,20453.23194,12
2017-12-17 03:30:00,10.09,84.1,0.082,0.044,0.152,20453.23194,12
2017-12-17 03:40:00,10.01,84.1,0.078,0.055,0.096,20313.30798,12
2017-12-17 03:50:00,9.83,83.8,0.081,0.07,0.182,20124.71483,12
2017-12-17 04:00:00,9.93,83.8,0.082,0.048,0.208,20063.87833,12
2017-12-17 04:10:00,10.03,83.4,0.081,0.04,0.152,20069.96198,12
2017-12-17 04:20:00,10.06,83.2,0.084,0.037,0.108,20149.04943,12
2017-12-17 04:30:00,10.0,83.0,0.084,0.037,0.141,20191.63498,12
2017-12-17 04:40:00,9.97,82.9,0.085,0.048,0.182,20234.22053,12
2017-12-17 04:50:00,9.85,82.9,0.085,0.04,0.108,20209.88593,12
2017-12-17 05:00:00,9.63,83.4,0.082,0.044,0.159,20264.63878,12
2017-12-17 05:10:00,9.6,83.6,0.082,0.007,0.193,20301.14068,12
2017-12-17 05:20:00,9.78,83.7,0.081,0.022,0.152,20532.31939,12
2017-12-17 05:30:00,9.61,84.0,0.083,0.04,0.145,20587.07224,12
2017-12-17 05:40:00,9.52,84.4,0.08,0.048,0.137,20885.1711,12
2017-12-17 05:50:00,9.37,84.6,0.081,0.033,0.185,21682.12928,12
2017-12-17 06:00:00,9.18,85.6,0.081,0.044,0.163,21408.36502,12
2017-12-17 06:10:00,9.31,85.1,0.082,0.044,0.185,21396.19772,12
2017-12-17 06:20:00,9.52,84.5,0.085,0.037,0.126,21536.12167,12
2017-12-17 06:30:00,9.45,84.9,0.086,0.044,0.178,21329.27757,12
2017-12-17 06:40:00,9.38,84.9,0.082,0.051,0.104,20806.08365,12
2017-12-17 06:50:00,9.21,85.0,0.08,0.04,0.13,19747.52852,12
2017-12-17 07:00:00,9.1,85.2,0.081,0.051,0.122,18743.72624,12
2017-12-17 07:10:00,9.19,85.3,0.08,0.037,0.152,18536.88213,12
2017-12-17 07:20:00,9.03,85.5,0.082,0.029,0.137,18196.19772,12
2017-12-17 07:30:00,9.03,85.4,0.083,0.033,0.156,18263.11787,12
2017-12-17 07:40:00,8.99,85.1,0.083,0.062,0.134,18421.29278,12
2017-12-17 07:50:00,9.09,85.5,0.083,0.077,0.159,18536.88213,12
2017-12-17 08:00:00,8.94,85.7,0.08,0.49,0.523,18786.31179,12
2017-12-17 08:10:00,8.73,85.9,0.08,2.368,2.118,18774.14449,12
2017-12-17 08:20:00,8.83,86.1,0.081,4.604,4.35,19291.25475,12
2017-12-17 08:30:00,8.82,86.4,0.084,8.67,7.99,19589.35361,12
2017-12-17 08:40:00,8.85,86.6,0.087,24.52,12.88,19930.03802,12
2017-12-17 08:50:00,8.91,86.4,0.084,29.83,16.23,20343.72624,12
2017-12-17 09:00:00,9.25,85.1,0.085,65.25,20.11,21079.84791,12
2017-12-17 09:10:00,9.7,84.3,0.082,107.2,24.66,21815.96958,12
2017-12-17 09:20:00,9.72,83.1,0.087,126.0,25.07,22643.34601,12
2017-12-17 09:30:00,9.79,82.6,0.085,157.3,27.42,23160.45627,12
2017-12-17 09:40:00,9.84,83.0,0.086,182.7,29.57,23616.73004,12
2017-12-17 09:50:00,10.2,82.6,0.085,205.0,30.15,24103.42205,12
2017-12-17 10:00:00,10.65,80.8,0.085,230.7,29.64,24492.77567,12
2017-12-17 10:10:00,11.0,78.5,0.081,257.2,30.26,25052.47148,12
2017-12-17 10:20:00,11.48,77.2,0.082,280.8,31.01,25508.74525,12
2017-12-17 10:30:00,11.8,75.8,0.083,305.6,31.28,25782.50951,12
2017-12-17 10:40:00,12.06,73.8,0.088,324.8,32.12,25989.35361,12
2017-12-17 10:50:00,12.47,73.7,0.08,341.2,32.06,26530.79848,12
2017-12-17 11:00:00,13.01,72.5,0.08,367.5,32.45,27023.57414,12
2017-12-17 11:10:00,13.41,71.2,0.084,385.2,33.65,27315.58935,12
2017-12-17 11:20:00,13.79,72.1,0.083,401.2,34.61,27698.85932,12
2017-12-17 11:30:00,14.5,71.9,0.082,416.1,34.67,27936.12167,12
2017-12-17 11:40:00,15.1,71.6,0.083,429.9,34.98,28130.79848,12
2017-12-17 11:50:00,15.66,70.9,0.082,440.1,35.9,28398.47909,12
2017-12-17 12:00:00,16.17,68.06,0.085,452.0,34.49,28574.90494,12
2017-12-17 12:10:00,16.56,63.35,0.086,460.9,34.26,28684.41065,12
2017-12-17 12:20:00,16.84,62.55,0.084,468.7,34.44,28739.1635,12
2017-12-17 12:30:00,17.06,62.85,0.086,474.6,34.78,28684.41065,12
2017-12-17 12:40:00,17.3,61.45,0.083,480.6,34.58,28331.55894,12
2017-12-17 12:50:00,17.55,61.32,0.085,483.8,35.18,28696.57795,12
2017-12-17 13:00:00,17.7,60.48,0.084,485.4,35.43,28818.25095,12
2017-12-17 13:10:00,17.92,59.91,0.083,485.3,34.64,28806.08365,12
2017-12-17 13:20:00,18.14,57.14,0.097,485.2,34.88,28532.31939,12
2017-12-17 13:30:00,18.29,56.54,0.082,483.4,34.13,28477.56654,12
2017-12-17 13:40:00,18.39,55.51,0.082,479.4,33.83,28386.31179,12
2017-12-17 13:50:00,18.52,57.11,0.084,472.6,34.08,28398.47909,12
2017-12-17 14:00:00,18.59,58.18,0.083,463.9,34.11,28520.15209,12
2017-12-17 14:10:00,18.62,58.31,0.083,455.2,33.92,28459.31559,12
2017-12-17 14:20:00,18.65,56.61,0.08,444.0,34.07,28544.48669,12
2017-12-17 14:30:00,18.85,58.11,0.082,431.0,34.09,28599.23954,12
2017-12-17 14:40:00,18.88,56.04,0.084,417.8,33.32,28447.14829,12
2017-12-17 14:50:00,18.94,55.07,0.083,402.4,33.26,28495.81749,12
2017-12-17 15:00:00,19.0,53.94,0.087,386.4,32.77,27996.95817,12
2017-12-17 15:10:00,19.05,53.6,0.086,369.2,32.27,27990.87452,12
2017-12-17 15:20:00,19.02,53.44,0.085,349.6,32.44,27887.45247,12
2017-12-17 15:30:00,19.04,54.21,0.082,329.2,32.7,27583.26996,12
2017-12-17 15:40:00,19.01,54.41,0.085,306.7,34.73,27692.77567,12
2017-12-17 15:50:00,19.01,55.21,0.083,285.4,43.43,27656.27376,12
2017-12-17 16:00:00,18.89,55.91,0.084,262.2,69.54,27668.44106,12
2017-12-17 16:10:00,18.81,56.38,0.081,237.9,113.5,27735.36122,12
2017-12-17 16:20:00,18.75,56.91,0.082,205.1,158.6,27735.36122,12
2017-12-17 16:30:00,18.67,58.44,0.08,184.4,185.6,28021.29278,12
2017-12-17 16:40:00,18.49,60.05,0.081,162.6,187.9,28629.65779,12
2017-12-17 16:50:00,18.36,60.75,0.078,138.4,168.2,29055.51331,12
2017-12-17 17:00:00,18.2,62.12,3.908,115.4,143.6,29755.13308,12
2017-12-17 17:10:00,17.98,63.32,4.921,93.5,118.1,31227.37643,12
2017-12-17 17:20:00,17.75,64.49,4.913,72.6,93.1,33508.74525,12
2017-12-17 17:30:00,17.5,66.22,4.92,50.43,64.56,36222.05323,12
2017-12-17 17:40:00,17.09,67.89,4.918,15.95,16.17,36970.34221,12
2017-12-17 17:50:00,16.77,69.46,4.918,11.04,11.22,37079.84791,12
2017-12-17 18:00:00,16.46,71.3,4.918,6.524,6.571,37165.01901,12
2017-12-17 18:10:00,16.23,71.4,4.918,2.799,2.874,37274.52471,12
2017-12-17 18:20:00,16.02,72.0,4.919,0.607,0.693,37304.94297,12
2017-12-17 18:30:00,15.83,72.8,4.914,0.084,0.178,37560.45627,12
2017-12-17 18:40:00,15.62,72.9,4.915,0.04,0.137,37536.12167,12
2017-12-17 18:50:00,15.49,73.7,4.916,0.066,0.222,37517.87072,12
2017-12-17 19:00:00,15.32,74.4,4.91,0.08,0.119,37736.88213,12
2017-12-17 19:10:00,15.27,74.7,4.914,0.048,0.141,37761.21673,12
2017-12-17 19:20:00,15.2,75.1,4.915,0.062,0.141,37955.89354,12
2017-12-17 19:30:00,15.29,75.1,3.006,0.044,0.115,37627.37643,12
2017-12-17 19:40:00,15.26,75.9,0.081,0.044,0.145,38132.31939,12
2017-12-17 19:50:00,15.16,76.9,0.078,0.037,0.159,38004.56274,12
2017-12-17 20:00:00,14.97,78.3,0.082,0.04,0.148,37974.14449,12
2017-12-17 20:10:00,14.84,79.3,0.08,0.044,0.159,38041.06464,12
2017-12-17 20:20:00,14.63,80.3,0.08,0.033,0.152,37828.13688,12
2017-12-17 20:30:00,14.53,80.7,0.081,0.022,0.185,37584.79087,12
2017-12-17 20:40:00,14.53,81.0,0.079,0.044,0.148,37578.70722,12
2017-12-17 20:50:00,14.26,81.4,0.082,0.044,0.163,37274.52471,12
2017-12-17 21:00:00,14.05,82.1,0.081,0.033,0.156,36720.91255,12
2017-12-17 21:10:00,13.84,82.5,0.081,0.04,0.178,36337.64259,12
2017-12-17 21:20:00,13.5,83.3,0.082,0.07,0.122,36009.12548,12
2017-12-17 21:30:00,13.5,83.4,0.079,0.015,0.152,35619.77186,12
2017-12-17 21:40:00,13.45,83.5,0.079,0.04,0.163,35248.6692,12
2017-12-17 21:50:00,13.39,83.2,0.082,0.029,0.156,34987.07224,12
2017-12-17 22:00:00,13.51,83.5,0.081,0.059,0.148,34597.71863,12
2017-12-17 22:10:00,13.57,83.2,0.081,0.037,0.122,34220.53232,12
2017-12-17 22:20:00,13.36,83.0,0.083,0.044,0.182,33520.91255,12
2017-12-17 22:30:00,13.13,83.1,0.081,0.044,0.208,32991.63498,12
2017-12-17 22:40:00,12.92,83.5,0.081,0.022,0.174,32109.5057,12
2017-12-17 22:50:00,12.63,83.1,0.08,0.037,0.133,31166.53992,12
2017-12-17 23:00:00,12.31,83.6,0.081,0.07,0.089,30485.1711,12
2017-12-17 23:10:00,12.21,83.9,0.08,0.051,0.137,29730.79848,12
2017-12-17 23:20:00,12.15,83.9,0.084,0.048,0.145,28909.5057,12
2017-12-17 23:30:00,12.11,84.0,0.084,0.04,0.174,28258.55513,12
2017-12-17 23:40:00,12.05,84.0,0.085,0.029,0.185,27583.26996,12
2017-12-17 23:50:00,11.81,83.8,0.081,0.037,0.119,27047.90875,12
2017-12-18 00:00:00,11.54,84.1,0.083,0.07,0.093,26396.95817,12
2017-12-18 00:10:00,11.38,84.0,0.082,0.037,0.122,25739.92395,12
2017-12-18 00:20:00,11.19,84.6,0.084,0.026,0.182,25009.88593,12
2017-12-18 00:30:00,11.26,84.8,0.082,0.015,0.111,24474.52471,12
2017-12-18 00:40:00,11.11,85.6,0.082,0.033,0.152,24042.58555,12
2017-12-18 00:50:00,11.01,85.6,0.079,0.033,0.1,23695.81749,12
2017-12-18 01:00:00,11.0,85.7,0.08,0.026,0.197,23312.54753,12
2017-12-18 01:10:00,10.98,86.0,0.079,0.04,0.174,22947.52852,12
2017-12-18 01:20:00,10.96,85.9,0.082,0.044,0.137,22722.43346,12
2017-12-18 01:30:00,10.96,85.6,0.079,0.029,0.096,22442.58555,12
2017-12-18 01:40:00,10.87,85.0,0.082,0.04,0.145,22272.24335,12
2017-12-18 01:50:00,10.85,85.2,0.078,0.037,0.159,21986.31179,12
2017-12-18 02:00:00,10.78,84.9,0.084,0.026,0.204,21603.04183,12
2017-12-18 02:10:00,10.52,85.8,0.078,0.018,0.163,21463.11787,12
2017-12-18 02:20:00,10.36,86.3,0.083,0.026,0.174,21286.69202,12
2017-12-18 02:30:00,10.29,86.9,0.083,0.04,0.145,21152.85171,12
2017-12-18 02:40:00,10.34,87.1,0.083,0.022,0.141,21158.93536,12
2017-12-18 02:50:00,10.25,87.2,0.081,0.048,0.108,20970.34221,12
2017-12-18 03:00:00,10.08,87.8,0.083,0.062,0.122,21037.26236,12
2017-12-18 03:10:00,10.08,88.3,0.085,0.051,0.167,21037.26236,12
2017-12-18 03:20:00,10.27,88.7,0.079,0.048,0.185,20964.25856,12
2017-12-18 03:30:00,10.4,88.7,0.084,0.018,0.13,20891.25475,12
2017-12-18 03:40:00,10.32,88.7,0.082,0.048,0.133,20800.0,12
2017-12-18 03:50:00,10.09,88.9,0.081,0.048,0.111,20818.25095,12
2017-12-18 04:00:00,9.77,88.8,0.082,0.026,0.197,20860.8365,12
2017-12-18 04:10:00,9.73,88.9,0.078,0.029,0.096,20860.8365,12
2017-12-18 04:20:00,9.58,89.3,0.082,0.048,0.167,20988.59316,12
2017-12-18 04:30:00,9.45,89.4,0.082,0.029,0.126,21183.26996,12
2017-12-18 04:40:00,9.57,90.3,0.082,0.066,0.159,21286.69202,12
2017-12-18 04:50:00,9.55,90.5,0.083,0.037,0.137,21238.02281,12
2017-12-18 05:00:00,9.58,90.8,0.086,0.04,0.13,21244.10646,12
2017-12-18 05:10:00,9.57,90.8,0.081,0.037,0.111,21256.27376,12
2017-12-18 05:20:00,9.45,90.9,0.082,0.07,0.133,21475.28517,12
2017-12-18 05:30:00,9.37,91.3,0.08,0.044,0.134,21487.45247,12
2017-12-18 05:40:00,9.39,91.3,0.08,0.026,0.163,21937.64259,12
2017-12-18 05:50:00,9.11,91.3,0.081,0.051,0.193,22844.10646,12
2017-12-18 06:00:00,9.08,91.5,0.081,0.051,0.115,22667.68061,12
2017-12-18 06:10:00,9.09,91.7,0.08,0.026,0.145,22783.26996,12
2017-12-18 06:20:00,9.07,91.9,0.082,0.059,0.134,22874.52471,12
2017-12-18 06:30:00,8.99,92.3,0.081,0.037,0.152,23142.20532,12
2017-12-18 06:40:00,8.9,92.5,0.083,0.051,0.148,23130.03802,12
2017-12-18 06:50:00,8.96,92.7,0.082,0.059,0.141,22643.34601,12
2017-12-18 07:00:00,9.0,92.7,0.081,0.04,0.122,22667.68061,12
2017-12-18 07:10:00,8.86,92.9,0.083,0.066,0.108,23008.36502,12
2017-12-18 07:20:00,8.81,93.1,0.083,0.062,0.145,23008.36502,12
2017-12-18 07:30:00,8.74,93.1,0.079,0.051,0.126,23172.62357,12
2017-12-18 07:40:00,8.69,93.3,0.083,0.029,0.137,23087.45247,12
2017-12-18 07:50:00,8.65,93.4,0.081,0.088,0.134,23081.36882,12
2017-12-18 08:00:00,8.47,93.3,0.081,0.366,0.389,23549.80989,12
2017-12-18 08:10:00,8.17,93.4,0.081,2.196,2.196,24292.01521,12
2017-12-18 08:20:00,7.87,93.7,0.08,4.754,4.599,24851.71103,12
2017-12-18 08:30:00,7.8,93.9,0.08,9.62,9.16,25307.98479,12
2017-12-18 08:40:00,8.01,93.9,0.081,15.64,14.92,25721.673,12
2017-12-18 08:50:00,8.12,93.9,0.082,26.37,24.1,26226.61597,12
2017-12-18 09:00:00,8.31,93.9,0.082,53.22,43.83,26932.31939,12
2017-12-18 09:10:00,8.4,93.8,0.083,51.89,49.54,26542.96578,12
2017-12-18 09:20:00,8.49,93.9,0.087,85.9,77.1,27644.10646,12
2017-12-18 09:30:00,8.56,93.9,0.086,99.6,94.8,28179.46768,12
2017-12-18 09:40:00,8.64,94.0,0.081,148.2,88.6,28471.48289,12
2017-12-18 09:50:00,8.8,94.1,0.083,178.6,77.4,28891.25475,12
2017-12-18 10:00:00,8.95,94.1,0.083,183.8,90.1,29292.77567,12
2017-12-18 10:10:00,9.15,94.1,0.081,244.5,105.9,29700.38023,12
2017-12-18 10:20:00,9.3,94.2,0.083,278.1,106.2,30229.65779,12
2017-12-18 10:30:00,9.4,94.2,0.086,283.7,73.8,30558.1749,12
2017-12-18 10:40:00,9.59,94.1,0.087,311.7,63.79,31130.03802,12
2017-12-18 10:50:00,9.68,94.1,0.086,334.2,63.2,31415.96958,12
2017-12-18 11:00:00,9.74,93.9,0.084,353.5,58.52,31622.81369,12
2017-12-18 11:10:00,10.11,94.0,0.087,369.9,57.6,31665.39924,12
2017-12-18 11:20:00,10.3,93.6,0.086,388.4,59.19,31957.41445,12
2017-12-18 11:30:00,10.45,93.4,0.083,402.1,63.75,32225.09506,12
2017-12-18 11:40:00,10.65,93.3,0.083,413.7,64.18,32310.26616,12
2017-12-18 11:50:00,11.03,93.3,0.086,429.4,59.95,32468.44106,12
2017-12-18 12:00:00,11.26,92.9,0.083,441.1,57.43,32529.27757,12
2017-12-18 12:10:00,11.51,92.5,0.084,451.5,56.25,32541.44487,12
2017-12-18 12:20:00,11.94,92.4,0.087,459.7,55.19,32596.19772,12
2017-12-18 12:30:00,12.32,91.9,0.084,465.8,57.43,32815.20913,12
2017-12-18 12:40:00,12.67,91.0,0.087,472.6,60.67,32973.38403,12
2017-12-18 12:50:00,12.96,89.7,0.084,472.4,62.86,33107.22433,12
2017-12-18 13:00:00,13.48,89.4,0.085,474.7,63.53,32541.44487,12
2017-12-18 13:10:00,14.02,88.3,0.084,478.6,66.06,32273.76426,12
2017-12-18 13:20:00,14.49,85.8,0.086,479.0,68.97,32188.59316,12
2017-12-18 13:30:00,14.92,83.9,0.083,456.6,67.71,31853.9924,12
2017-12-18 13:40:00,15.33,81.6,0.081,460.9,68.51,31683.65019,12
2017-12-18 13:50:00,15.91,79.4,0.085,451.9,68.07,31282.12928,12
2017-12-18 14:00:00,16.42,76.7,0.082,451.9,64.66,31811.40684,12
2017-12-18 14:10:00,16.67,73.7,0.08,450.2,58.85,31957.41445,12
2017-12-18 14:20:00,17.17,70.2,0.082,438.8,57.06,31896.57795,12
2017-12-18 14:30:00,17.33,67.66,0.083,428.8,56.53,31659.31559,12
2017-12-18 14:40:00,17.54,66.66,0.082,404.1,57.22,31555.89354,12
2017-12-18 14:50:00,17.7,65.25,0.082,358.2,57.65,31209.12548,12
2017-12-18 15:00:00,17.95,64.42,0.084,346.5,53.94,31044.86692,12
2017-12-18 15:10:00,18.05,63.75,0.083,360.7,49.44,31123.95437,12
2017-12-18 15:20:00,18.27,63.92,0.082,342.6,45.42,30977.94677,12
2017-12-18 15:30:00,18.29,63.79,0.086,322.8,45.3,30911.02662,12
2017-12-18 15:40:00,18.49,63.68,0.083,303.1,47.15,30880.60837,12
2017-12-18 15:50:00,18.95,63.79,0.084,284.7,53.62,31063.11787,12
2017-12-18 16:00:00,18.9,62.98,0.075,258.1,73.0,31196.95817,12
2017-12-18 16:10:00,18.17,66.02,0.075,229.1,107.1,31507.22433,12
